ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
8066,5.84,40.0,16.09,42.7,38.35,29.39,62.79
22026,29.63,67.89,39.72,65.73,61.33,13.68,35.62
18267,16.72,50.0,23.38,48.1,41.62,29.81,52.5
14164,18.22,57.6,27.14,54.93,54.03,17.85,50.72
15826,1.89,25.4,5.71,22.22,19.12,47.52,83.33
3134,1.59,22.68,7.41,23.64,19.71,38.03,81.82
20744,41.92,63.64,42.0,64.71,63.51,16.94,35.29
16724,17.02,45.57,22.99,44.94,40.45,33.47,59.09
2811,15.0,48.89,19.61,46.15,45.04,35.37,72.34
3319,16.49,48.44,25.84,43.33,47.78,37.39,85.53
13004,29.05,57.47,35.05,60.61,57.67,17.65,40.0
17431,3.31,37.11,8.26,35.77,27.98,38.85,80.36
21261,8.45,40.0,15.05,35.79,32.42,36.61,70.21
3995,9.91,40.0,13.87,42.29,34.84,31.92,60.0
12595,16.64,49.61,19.32,48.31,42.97,25.6,55.06
12505,11.55,44.85,18.63,43.69,35.83,29.03,60.19
1961,20.13,49.5,24.11,43.36,43.55,20.56,67.16
2990,23.33,56.07,29.06,57.14,53.93,16.88,44.07
11249,3.31,37.21,6.67,36.96,26.18,41.84,68.09
6881,22.36,51.34,30.97,53.51,50.13,24.62,50.43
24951,14.04,50.0,23.33,50.55,45.84,20.2,52.22
14844,13.43,38.64,18.56,40.4,37.34,25.65,63.27
5205,1.73,29.41,5.13,27.5,20.38,30.21,79.49
6202,12.13,42.7,21.05,45.36,41.34,33.2,59.18
3815,11.16,38.52,16.46,42.5,35.57,30.25,59.26
5113,3.7,33.33,10.62,33.04,31.86,33.73,88.68
25379,8.51,39.22,14.75,41.94,36.07,43.99,62.9
13223,33.88,60.67,36.89,62.86,60.48,18.35,39.62
13924,9.39,45.75,16.22,40.64,35.01,28.46,62.37
2011,15.65,46.51,25.26,47.42,45.97,31.18,57.45
16188,3.31,32.56,10.47,33.33,26.05,34.27,70.33
25483,27.95,51.61,31.3,54.7,52.05,24.92,47.46
12363,3.99,40.54,12.2,33.33,31.01,33.33,70.73
10665,24.5,50.43,30.43,52.86,49.25,24.81,49.3
11481,19.6,52.05,27.85,49.38,45.78,16.17,52.38
5998,0.35,6.72,0.0,4.69,3.57,110.6,133.33
5180,1.7,36.17,6.12,36.0,26.43,28.08,70.83
12726,10.48,48.48,20.34,48.33,47.24,27.66,68.52
10523,17.58,52.63,28.0,51.32,46.87,28.86,52.56
24268,2.29,29.21,5.22,25.64,20.94,27.92,96.15
12465,21.64,47.83,29.91,51.38,48.45,23.37,50.91
16363,26.06,48.78,28.87,52.53,50.35,27.01,48.98
11195,12.41,45.45,17.52,40.29,37.74,35.62,65.22
11189,5.11,37.14,8.94,32.04,26.04,39.84,69.89
7285,1.94,43.75,13.11,43.55,33.83,29.77,57.81
6878,2.83,33.58,10.53,33.77,28.16,30.66,72.73
24896,6.36,51.28,23.38,50.63,46.9,25.21,58.97
6998,1.43,17.28,4.4,19.35,14.93,46.97,84.78
7057,34.13,70.44,43.52,65.64,64.37,19.26,38.95
4962,20.28,50.67,26.42,53.7,47.86,21.43,50.88
12051,17.13,51.06,29.63,49.09,43.62,19.13,55.74
18788,3.2,24.3,9.16,25.56,21.71,33.86,75.0
23711,33.37,67.53,41.05,64.58,63.67,15.1,36.84
22104,5.88,35.29,10.26,36.55,28.06,28.07,65.31
7598,28.37,51.72,34.78,53.52,51.6,15.35,50.0
14781,25.04,55.45,30.51,55.0,54.35,22.55,50.0
14381,31.69,53.01,40.96,54.12,52.16,25.66,47.73
13248,31.42,63.74,36.0,62.75,59.71,17.36,38.46
1212,10.61,47.62,22.92,44.9,45.08,23.98,65.96
4604,14.58,53.21,21.37,49.62,44.62,25.13,52.24
4048,19.61,51.02,26.92,47.17,43.9,25.09,53.7
15830,4.75,32.5,12.9,35.79,31.2,32.7,70.21
12092,5.17,45.16,16.36,44.64,42.86,21.13,64.15
4308,4.23,45.22,11.11,42.47,34.88,32.53,61.64
21902,17.28,52.05,25.88,50.57,47.85,27.94,51.16
7179,44.2,71.72,53.54,75.0,72.28,13.17,26.47
7638,9.22,47.19,16.67,46.94,39.04,33.22,53.06
7250,15.95,47.15,23.19,44.29,43.78,29.38,66.67
6013,9.89,42.72,15.27,40.6,35.07,26.79,63.89
17296,3.75,38.1,11.24,37.36,30.0,37.46,65.96
8152,27.66,64.29,34.92,60.94,57.41,20.62,40.62
8296,1.41,19.35,2.7,18.42,12.62,40.73,86.84
23722,11.98,37.74,16.92,37.88,33.78,41.79,69.7
551,29.36,46.15,34.48,51.69,51.06,21.15,50.0
22516,14.79,37.21,15.13,31.4,29.31,32.91,71.67
23993,3.77,41.46,15.22,38.3,31.76,30.08,66.67
11962,2.82,22.22,7.69,24.53,17.63,51.47,86.27
17284,10.62,54.9,23.19,51.43,48.41,23.26,54.41
16909,0.87,22.22,0.0,22.54,11.14,46.31,77.78
15635,11.41,52.78,19.61,42.31,47.74,40.5,100.0
13515,3.56,44.68,11.21,40.37,32.84,29.5,61.11
24636,12.03,38.55,15.56,34.78,31.15,38.11,65.96
7044,14.6,38.26,18.8,38.66,34.07,32.43,61.67
18862,12.8,42.0,22.03,40.0,35.24,23.39,74.55
20516,4.59,47.76,15.19,44.44,37.49,40.38,56.1
6606,2.36,26.09,5.93,23.36,18.54,33.08,83.82
8124,12.12,43.18,20.0,44.64,38.72,31.07,58.62
1830,17.28,49.18,23.81,51.16,48.76,26.49,48.84
12731,13.44,50.0,21.36,49.52,44.43,19.8,50.94
14022,16.93,45.16,21.62,39.47,38.08,20.85,69.44
17641,18.61,53.15,27.03,53.48,50.3,22.59,47.87
12330,17.06,39.47,19.15,45.83,39.93,27.71,54.17
25642,18.87,54.55,23.39,50.87,46.42,24.95,51.16
7875,10.27,39.47,15.19,37.04,32.71,35.65,63.41
18083,3.93,37.65,13.19,34.41,28.14,45.57,74.47
16443,43.07,70.0,48.94,68.75,67.78,14.6,34.04
1739,1.54,24.24,2.74,26.67,16.77,34.74,76.32
11409,6.61,42.55,14.35,36.02,31.13,20.57,66.07
5344,20.03,50.51,28.32,55.65,51.81,19.64,46.55
14188,16.88,43.96,22.92,40.82,40.96,26.95,69.57
13995,1.53,26.47,4.76,25.58,17.59,34.55,76.09
17047,18.58,52.87,25.74,54.37,47.64,19.74,50.0
7588,43.86,66.67,48.08,67.92,67.69,10.99,34.62
12934,3.52,42.22,11.11,36.36,31.22,31.96,67.27
6610,1.66,41.18,6.84,36.97,25.24,29.14,66.1
20376,23.73,46.46,28.04,49.54,47.52,21.69,50.91
18708,17.42,46.75,23.53,45.98,42.54,28.97,58.14
4829,15.45,50.39,27.27,48.72,48.53,26.8,59.46
19347,9.05,27.85,9.09,26.67,18.3,42.54,80.85
17567,20.84,51.61,26.04,44.44,42.74,26.1,62.35
8290,15.38,48.48,23.02,48.23,43.57,22.11,54.29
14742,9.2,37.65,13.33,36.96,31.4,27.69,65.96
19835,2.65,20.51,4.65,18.18,14.35,35.06,86.36
20973,16.81,50.6,27.66,54.17,49.12,21.89,46.94
23508,4.35,41.51,11.97,38.66,31.1,27.67,64.52
22995,12.77,46.85,18.75,46.15,41.17,17.54,53.85
2718,3.81,32.08,13.01,32.0,29.1,23.86,73.77
7482,29.95,60.67,37.5,56.14,58.27,16.48,54.72
11923,9.64,34.57,14.43,34.34,30.6,26.6,68.0
24906,14.51,50.55,23.85,45.05,41.58,33.22,58.93
19870,4.61,43.84,14.63,45.24,38.8,19.73,60.47
19958,26.45,54.74,34.97,63.45,59.85,19.43,37.84
21651,1.69,21.92,5.19,22.78,17.6,35.8,82.05
20446,12.02,41.24,18.18,41.07,37.36,23.4,58.93
4807,7.58,40.91,17.31,37.74,38.04,31.76,82.98
11927,24.65,56.79,27.45,57.69,53.93,19.76,43.4
20483,20.2,49.5,24.35,47.86,43.68,30.33,55.0
2460,7.11,37.38,14.29,35.87,28.97,28.57,66.3
16583,1.54,25.32,4.55,24.44,18.07,44.76,81.82
14996,22.64,45.98,26.53,50.0,48.65,21.03,53.06
19705,9.69,31.88,16.44,34.67,31.62,34.12,65.79
22556,25.25,55.56,32.18,51.69,51.89,20.19,57.14
6830,3.1,36.09,9.76,33.73,27.07,33.33,69.41
8059,14.1,34.78,18.57,33.8,33.3,29.43,73.53
1334,13.66,46.46,21.15,45.28,41.06,31.07,55.56
21276,3.49,29.27,7.57,34.22,23.22,30.02,71.28
13428,1.74,29.51,5.41,26.32,18.79,34.91,75.0
3450,7.65,31.82,11.21,33.03,29.21,40.07,76.92
16065,18.56,56.2,27.51,54.45,48.48,18.81,45.83
21463,3.54,32.65,10.0,32.1,25.84,29.33,70.37
19967,16.01,51.61,28.21,53.16,49.34,20.0,50.0
20665,12.87,48.78,17.78,43.48,40.18,36.44,63.64
6888,8.39,44.19,15.38,39.62,36.51,25.18,77.08
6520,28.7,51.91,33.99,52.9,50.24,19.32,48.1
11257,42.6,63.79,48.48,67.16,66.53,16.82,32.84
6586,17.99,44.44,25.76,50.75,45.93,21.19,51.43
24997,3.58,45.16,12.39,41.74,34.56,31.63,61.4
6293,16.68,52.17,25.29,51.69,48.42,19.4,48.89
2703,14.79,39.13,19.88,40.49,36.67,28.33,61.45
4193,16.37,42.35,20.69,42.7,39.23,30.58,60.0
15569,20.63,43.04,21.95,40.48,35.68,26.55,60.47
26001,3.11,25.29,6.45,27.37,21.91,31.06,76.0
