10720,আমি চট্টগ্রামের মিরসরাই থেকে বলছি আমার স্ত্রীর বয়স ২৫ বছর বিগত ২ দিন যাবত গায়ে প্রচুর ব্যাথা এবং সাথে গলা ব্যাথা হাল্কা কাশি আছে তবে ঐর এলার্জির সমস্যা আছে বিধায় নাকে সবসময়ই পানি থাকে এবং নাকে জ্যাম থাকে নাপা ৫০০ তিনবেলা খাওয়াচ্ছি তারপর ও ব্যাথা যাচ্ছে না একটা পরামর্শ আশা করছি ধন্যবাদ,"আইঁ চডগ্গা মিরশরাই উন্দোওন হিযি। আঁর বউ'র বয়েস পঁচিশ বশর। বিগত দু'দিন ধরি গঅত বোত দুক অর আত্তে গলাতও দুক, হুল্কা হাঁফ আছে। মগে তার এলার্জি সমস্যা আছে বলি নাঅত হামেশা পানি থায়েদে আর নাঅত জ্যাম থায়ে। নাপা ৫০০ তিনবেলা খাওয়াই দেয়ার পরেও দুক ন যায়। এক্কান ফরামশ আশা গরি ধন্যবাদ।","আঁই চট্টগ্রামের মিরসরাই তুন কইর আঁর বউর বয়স ২৫ বছর। বিগত ২ দিন ধরি গায়ে প্রচুর ব্যাথা অয়, লগে গলার ব্যাথা আর হাল্কা কাশি আছে। কিন্তু উনার এলার্জির সমস্যা আছে, তাই নাকে সবসময় পানি থাকে আর নাকে জ্যাম থাকে। নাপা ৫০০ তিনবেলা খাওয়াইর তারপরও ব্যাথা ন যার । একখান পরামর্শ‌ পাইয়ুম আশা করি। ধন্যবাদ।"
20293,"আমার গত ১০ মাস আগে সিজারিয়ান ডেলিভারিতে ১ম সন্তান হয় । আমার ৩৫ সপ্তাহ ৫ দিনের দিন সিজার করা হয়েছিল আর বাচ্চার ওজন ছিলো ১৪৩০ গ্রাম , , ডেলিভারির নয় দিনের দিন বাচ্চাটি মারা যায় , , আমার প্রশ্ন হচ্ছে আমি আর কত দিন পর আমি দ্বিতীয় বাচ্চা নিতে পারবো , , এবং বাচ্চা নেওয়ার আগে আমার করনীয় কি ? ? ","আঁ'র গত দশ মাস আগ্যা সিজারিয়ান ডেলিভারিত পইলা ছোঁয়াল অইয়ে। আঁ'র পঁয়ত্রিশ সপ্তাহ পাঁচ দিনের দিনত সিজার গইরত অইয়ে আর ছোঁয়ালর ওজন আছিলো চৌদ্দশ তিরিশ গ্রাম। ডেলিভারির ন' দিনের দিনত ছোঁয়ালডা মরি যায়। আঁ'র সুয়াল অইল, আঁই আর কতো দিন পইর দুসরা ছোঁয়াল লইত ফারিম? আর ছোঁয়াল লওয়ার আগত আঁ'র কি গইরত অইবো?","আঁর গত ১০ মাস আগে সিজারিয়ান ডেলিভারিতে ১ম সন্তান অইয়ে। আঁর ৩৫ সপ্তাহ ৫ দিনের দিন সিজার করা অইয়ে, আর বাচ্চার ওজন অইয়ে ১৪৩০ গ্রাম। ডেলিভারির নয় দিনের দিন বাচ্চা মারা যায়। আঁর প্রশ্ন অয়, আঁই আর কত দিন পর দ্বিতীয় বাচ্চা পাইরঝুম, আর বাচ্চা নেওয়ার আগে কি করণীয় ?"
5210,হ্যালো স্যার আমার যখন প্রথম সন্তান হয়েছিল তখন আমার স্বাভাবিক কোনো ব্যথা ছিল না কিন্তু এখন দ্বিতীয় সন্তান এখন আমার পেটে এক মাসের গর্ভবতী আমি কিন্তু তলপেটে ব্যথা করে হালকা হালকা পোনা 10 দিন যাবত ছেড়ে ছেড়ে ব্যথা করে ব্যথা করে আবার থেমে যায় আবার ব্যথা করে এটা কি সমস্যা দয়া করে জানাবেন,"হ্যালো স্যার। আঁর যেতিয়া ফইরথম ফই-য়া অইয়ে, তহন আঁর কুনো সাদারণ বেই-দনা ন'আছিল। বালুক্কেঁ এলা দুছরা ফই-য়া। এলা আঁর ফেইটত এক মাছর গম্বরবতী আঁই। বালুক্কেঁ তালফেইটত বেই-দনা গরয়, আস্তা আস্তা ফুঁড ফুঁড ছড়ি ছড়ি বেই-দনা গরয় দঁশ দিন ধরি। বেই-দনা গরয় ফির হেইম যাইয়্যে, ফির বেই-দনা গরয়। ইয়া আঁত্ কি সমস্যা, দয়া গরি জানাইবেন।","হ্যালো স্যার। আঁর যেঁতেঁ প্রথম সন্তান অইয়ে, তহন কোনো স্বাভাবিক ব্যথা ন অয় । কিন্তু এখন দ্বিতীয় সন্তান, আঁই এক মাসের গর্ভবতী। কিন্তু তলপেটে ব্যথা করে, হালকা হালকা পোনা ১০ দিন ধইরা ছেড়ে ছেড়ে ব্যথা করে। ব্যথা করে, আবার থামি যায়, তারপর আবার ব্যথা করে। ইবে কি সমস্যা অয়? দয়া কইরা জানাইবেন।"
12621,হা বাট হয়নি । স্যার আমার লিঙ্গের একটা বিচি ছোট বড় হয় আমার এই খানে এক্সারা করিয়েছিলাম ডাক্তার বলে বিচি এঙ্গেল আছে ঔধ ও খেয়েছি বাট ভালো ফল পাইনি । আমার কি বাচ্চা হওয়ার সম্ভবনা আছে ? ? আমার বয়োস এখোন প্রায় ২৭ । ওজন ৬৭ কেজি উচ্চতা ৫ ফুট ৬ ইনছি ।,"হাঁ, বট ন অইয়ে। স্যার, আঁর লিঙগোর এক্কান বিচি ছোড বর অয়। আঁই এঁনত এক্সরে করাইসিলুম, ডাক্তার কইয়ে বিচি এঙ্গেল অই আছে। ঔষুদও খাইসিলুম, বট বঁওলা ফল ন পাইসি। আঁর কি বচ্ছর অওনর সঁম্ভবনা আছে? আঁর বঁঅস এঁহন প্রায় ২৭। ওজন ৬৭ কেজি, উছতা পাঁছ ফুট সঁঅ ইনছি।","হা, বাট অই নায়। স্যার, আঁর লিঙ্গর উগো বিচি ছোট-বড় অয়। আঁই এই খানে এক্সারা কইরছিলাম। ডাক্তার কয়, বিচি এঙ্গেল অয়। দাওয়া খাইছি, বাট ভালো ফল ন পাই । আঁর কি বাচ্চা হবার সম্ভবনা আছে ? আঁর বয়স এখন প্রায় ২৭। ওজন ৬৭ কেজি, উচ্চতা ৫ ফুট ৬ ইঞ্চি।"
15064,"গত দুই তিন সপ্তাহ যাবৎ অন্ডকোষর ও রানের পাশে এক ধরণের চুলকানিতে ভুগতেছি । অনেক বেশি চুলকায় এবং খুবই ব্যথা । ওই জায়গাটা থেকে মনে হয় চামড়া উঠে গেছে এবং লাল হয়ে যায় । আর একেবারে কেন্দ্রে ছোট একটা চিড় ধরেছে মনে হয় , যেন ব্লেডে কেটে গেছে । এটা একই পাশে নির্দিষ্ট জায়গায় সীমাবদ্ধ । পানি লাগলে নতুন কেটে যাওয়া অংশের মতই জ্বালাপোড়া করে । শুরু থেকেই লরিক্স ( পারমেথ্রিন ) ক্রীম ব্যবহার করছি । দুচারদিন পরে একটু রিকভার করে , অনেকটা স্বাভাবিক হয়ে যায় । কিন্তু আবার চুলকানি এবং একই ফলাফল হয় । এ বিষয়ে পরামর্শ আশা করছি । ","আগত দুয়-তিন হপ্তা ধরি আণ্ডর আর রানর ফাওত এক ধঅঁঅঁন চুলকানিদি ভুগিঅঁ। বঅঁঅঁত বেশি চুলকায়ে আর বঅঁঅঁত বেধা। হেই জঅঁঅঁগা থোনি লাগের চামড়া উইড গেইয়ে আর লাল অই যার। আর এক্কেরে মাজানত সুড একখান চিড ধরিছে লাগের, যেন ব্লেডদি কাডি ফেলাইছে। ইতা এক্কান ফাডিত নিদিষ্ট জঅঁঅঁগাত সীমাবদ্ধ। ফানি লাগিলে নুয়া কাডি যাওয়া জাগার লাঁ জ্বালাফরা গরে। শুরু থোনি লরিক্স ( পারমেথ্রিন ) ক্রীম বঅঁঅঁবঅঁঅঁহার গরিঅঁ। দুয়-চাইরদিন ফরে এট্টু রিকভার গরে, বঅঁঅঁতটা সাহাভিক অই যার। কিত্তু আত্তায় চুলকানি আর এক্কানই ফলাফন অয়। এই বিসয়ে ফরামরশ আসা গরিঅঁ।","গত দুই-তিন সপ্তাহ ধরি অন্ডকোষ আর রানের পাশে একধরনের চুলকানি ভুগতেছি। অনেক বেশি চুলকায় আর খুব ব্যথা। ওই জায়গা থেইকা মনে অয় চামড়া উঠে গেছে আর লাল অয় যায়। আর একেবারে কেন্দ্রে ছোট একটা চিড় ধরেছে মনে অয়, যেন ব্লেডে কেটে গিয়ে। এটা একই পাশে নির্দিষ্ট জায়গায় সীমাবদ্ধ। পানি লাগলে নতুন কেটে যাওয়া অংশের মতো জ্বালাপোড়া করে। শুরু থেইকা লরিক্স (পারমেথ্রিন) ক্রীম ব্যবহার কইরছি। দু-চার দিন পরে একটু রিকভার অয়, অনেকটা স্বাভাবিক অয়। কিন্তু আবার চুলকানি অয় আর একই ফলাফল অয়। এই বিষয়ে পরামর্শ আশা করির।"
11882,"আমার ওয়াইফ এর বয়স ২০ ওজন ৪৫ কেজি , উচচতা ৫ফুট ৩ ইনচি , ওর মাসিক সেরে যাওয়ার ৭ দিনের মধ্যে আবার মাসিক হচ্ছে আজ ১৯ / ০৫ / ২০২০ তিন দিন এবং প্রসাব করতে গেলে রক্ত যাছে , এখন তো ভালো ডক্টর ও পাইতেছি না , কারন আমরা গ্রামে , দয়া করে একটু সাহায্য করবেন , ধন্যবাদ","আঁর বউ র বসর ২০, ওজন ৪৫ কেজি, উঁচা ৫ ফুট ৩ ইঞ্চি। তাইর মাসিক শ্যাষ অই যার ৭ দিনর বিত্রে অন মাসিক অইয়ের, আইজ ১৯/০৫/২০২০ তিন দিন আর প্রসাব গইরতে গেইলে লঅ যাঁর। অহন তো ভালা ডাক্তার ও পাইয়িরি ন, কারন আঁরা গাওত। দয়া গরি একট সাহায্য গরিবাইন। ধন্যবাদ।","আঁর ওয়াইফর বয়স ২০, ওজন ৪৫ কেজি, উচ্চতা ৫ ফুট ৩ ইঞ্চি। ওর মাসিক সেরে যাওয়ার ৭ দিনের ভিতর আবার মাসিক অয়। আজ ১৯/০৫/২০২০, তিন দিন মাসিক অয়। প্রসাব করতে গিয়া রক্ত আসে। এখন ভালো ডক্টর ন‌ পাইর , কারণ আঁরা গ্রামে আছি। দয়া করি ইক্কিনি সাহায্য কইরবেন। ধন্যবাদ।"
24172,আমার স্ত্রীর বয়ষ ৩৫ বছর । ছোট বাচ্চা সিজারে হয়েছে বয়ষ ৯ মাস । বাচ্চা হওয়ার পর ছয় মাস মাসিক বন্দ ছিল । ১মাস নিয়মিত মাসিক হয়েছে । কিন্তু গত ২মাস থেকে ১৫ দিন পর পর মাসিক হয় । গত ৩ / ৭ / ২০২২ তারিখে মাসিক শুরু হয়ে ৯ / ০৭ / ২০২২ তারিখে ভালো হয়েছে । আবার পুনারায় ২৪ / ০৭ / ২০২২ তারিখে মাসিক শুরু হয়েছে । এখন করনীয় কি ?,আঁর বউ'র বয়স পঁয়ত্রিশ বছর। হিয়ান ফুয়া সিজারত অইয়ে বয়স নয় মাস। ফুয়া অইয়ার ফর ছয় মাস মাসিক বনদ আছিল। এক মাস নিয়মিত মাসিক অইয়ে। কিন্তু গত দুই মাস ফোড পনের দিন ফর ফর মাসিক অয়। গত ৩ / ৭ / ২০২২ তারিখত মাসিক শুরু অই যে ৯ / ০৭ / ২০২২ তারিখত ভালা অইয়ে। আইয়ুন ফের ২৪ / ০৭ / ২০২২ তারিখত মাসিক শুরু অইয়ে। এহন কি গইত্তাম?,"আঁর বউর বয়স ৩৫ বছর। ছোট বাচ্চা সিজারে অইয়ে, বয়স ৯ মাস। বাচ্চা হওয়ার পর ৬ মাস মাসিক বন্ধ অইয়ে। ১ মাস নিয়মিত মাসিক অইয়ে। কিন্তু গত ২ মাস থেইকা ১৫ দিন পর পর মাসিক অয়। গত ৩/০৭/২০২২ তারিখে মাসিক শুরু অইয়ে, ৯/০৭/২০২২ তারিখে ভালো অইয়ে। আবার পুনারায় ২৪/০৭/২০২২ তারিখে মাসিক শুরু অইয়ে। এখন করণীয় কি?"""
4827,গককাল সকাল থেকে হঠাৎ গলাব্যথা ও হালকা কাশি হচ্ছে । গলাব্যথা আস্তে আস্তে অনেক বেড়ে গেছে । এখন কথা বলতে পারছি না খুব কষ্ট হয় । রাতে ঘুমাতে ও পারি নি । এখন করনীয় কি বা কি ঔষধ খেলে দ্রুত সমাধান পাবো অনুগ্রহ করে জানাবেন কারন ১ তারিখ থেকে পরীক্ষা । বি : দ্র : রোগী মেয়ে বয়স ১৭ ।,"কাইল বিয়ানত্থুন আছাঙ্কারা গঁড়া ব্যয়া আর আছুটি কাঁইশ অইয়ের। গঁড়া ব্যয়া আস্থে আস্থে বউত বাঢ়ি গেইয়্যে। অহন হতা কইত ন ফারি, বউত কষ্ট অয়। রাইতত ঘুমাইতেও ন ফারিগুম। অহন কি গরাইয়ুম বা কিরে দাওয়াই হাইলে তারাতারি সুরাহা ফাইয়ুম মেহেরবানি গরি জানাইবেন, কারণ ১ তারিখ ত্থুন পরীক্ষা। বিঃদ্রঃ রুগী মাইয়া, বয়স হতেরো।","গতকাল সকালর তুন হঠাৎ গলার ব্যথা আর হালকা কাশি অর। গলার ব্যথা আস্তে আস্তে অনেক বাড়ি গিয়ে। এখন কথা কইর ন পারির, খুব কষ্ট অয়। রাতিএ ঘুমাইতও ন পারি । এখন করণীয় কি, বা কি দাওয়া খাইলে দ্রুত সমাধান পাইয়ুম, অনুগ্রহ করি জানাইবেন, কারণ ১ তারিখ অর তুন পরীক্ষা। বি: দ্র: রোগী মেয়ে, বয়স ১৭।"
18246,ডান চোখ লাল হয়ে আছে । চোখ এ কাটা কাটা লাগছে । রাস্তা দিয়ে হাঁটার সময় চোখ এ কোন একটা পোঁকার বারি লেগেছিল কিন্তু কোন কিছু দেখা যায় নি ৷ তাছাড়া রাতে কয়েল এর ধুমায় চোখে অনেক জালাপোরা হয়েছিল । এখন কি কারনে হয়েছে বুঝতে পারছি না । কিংবা কোন আঘাত এর কারনেই হল কিনা তাও বুঝতে পারছি না । চোখে অনেক বার জলের ঝাপটা দেয়া হয়েছে তাও কমেনি । এরপর মেডিসিন এর দোকান এ গিয়েছিলাম সেখান থেকে ইভেনটি নামক একটি ড্রপ এক ফোঁটা করে দিনে তিনবার দিতে বলেছে । একবার দিয়েছি কিন্তু তাও কাটা কাটা কমছে না । এখন করনীয় কি ?,"ডাইন চোক আঁধা অই রইসে। চোক্কত কাটা কাটা লাগের। রাস্তা দি হাঁইট্টা যাঁর সময় চোক্কত কুনো এক্কান পোঁকার বারি লাগিছিল, কিত্তু কুনো কিছু দেহা ন'গেইয়্যে। অ্যার লগে রাত্তাত কয়েলর দুঁয়ায় চোক্কত আঁড়া জ্বালাফুঁড়া অইছিল। এহন কি লাইগ্যা অইয়ে বুজি ন'পারির। আইলে কুনো টক্করর লাইগ্যা অইলদে কি ন' হিয়ানও বুজি ন'পারির। চোক্কত আঁড়া ঢল ফানি ফাড়ান অইয়ে, হিয়ানও ন'কমের। অ্যার ফর ঔষুধর দোকানত গেইয়্যি। হুনতুন ইভেনটি নামর এক্কান ড্রপ এক ফুডাই করি দিনত তিন বার দনর লাইগ্যা কইয়ে। এক বার দিয়্যি, কিত্তু হিয়ানও কাটা কাটা ন'কামের। এহন কি গরিব?","ডান চোখ লাল অয় আছে। চোখে কাটা কাটা লাগের। রাস্তা দিয়া হাঁটার সময় চোখে কোনো একখান পোঁকার বারি লাগ্গিল , বাট কোনো কিছু দেখা ন‌ যায় । তাছাড়া রাতিএ কয়েলর ধুয়ায় চোখে বহুত জ্বালাপোড়া অয়। এখন কি কারণে অয় ন বুঝির।  কোনো আঘাতের কারণে অয় কিনা তাও ন বুঝির । চোখে অনেক বার পানির ঝাপটা দিছি, তাও কমে নায়। এরপর মেডিসিনের দোকানে গেইয় , ইক্কের তুন 'ইভেনটি' নামের ড্রপ এক ফোঁটা করে দিনে তিনবার দিতে কইয়ে। একবার দি, তাও কাটা কাটা ন কমের। এখন করণীয় কি?"
14049,আমার ওয়াইফের ১৫দিন হল বাচ্ছা হয়েছে নরমাল ডেলিভারীতে ডেলিভারী হওয়ার ২দিন পর থেকে ওর বাম পায়ে ভর দিতে পারছেনা এতদিন নাপা দিয়েই ব্যাথা নিয়ন্ত্রণ ছিলো বাট গত দুইদিন ধরে ওর পায়ের ব্যাথা অনেক বেড়ে গেছে এবং সাথে কোমরের ব্যাথাও বেড়ে গেছে একদম নড়াচড়া করতে পারছেনা । পরামর্শ চাইছি করনীয় কি ?,"আঁর্ ওয়াইফর পনেরো দিন অইয়ে ফুয়া অইয়ে নরমাল ডেলিভারীত। ডেলিভারী অইবার দুই দিন ফর থাকি হেতের বঁঅ পায় ভর দিতো ন'ফারে। এত্তাদিন নাফা দি বেয়াথা কান্ঠাত আছিল। মাগার গত দুই দিন ধরি হেতের পায়র বেয়াথা বউত বাঢ়ি গেইয়্যে আর লগে কোমরর বেয়াথাউ বাঢ়ি গেইয়্যে, এক্কেবারে নড়াচড়া গরিতো ন'ফারে। ফরার্মশ চাই, গইরবার কি?","আঁর ওয়াইফর ১৫ দিন অয়ে, বাচ্ছা নরমাল ডেলিভারীতে অইয়ে। ডেলিভারির ২ দিন পরত তুন বাম পায়ে ভর দিতে ন পারের। এতদিন নাপা দিয়া ব্যথা নিয়ন্ত্রণ আছিল, বাট গত দুই দিনত তুন পায়ের ব্যথা অনেক বাড়ি গিয়ে, লগে কোমরের ব্যথাও বেড়ে গিয়ে। এক্কেবারে নড়াচড়া করির ন‌ পারের । পরামর্শ চাইর করণীয় কি?"
13814,"আমি যাই খাই তাতেই পেটে সমস্যা দেখা দেয় , পাতলা পায়খানা , পুষ্টিকর কোন খাবার খেতে পারি না , স্বাস্থ্য অনেক খারাপ হয়ে আছে । দিন দিন শুকিয়ে যাচ্ছি , ইদানীং ঘন ঘন পেশাব , পেশাবের রাস্তায় ব্যথা , অন্ডকোষ ব্যথায় ভুগতেছি । এমতাবস্থায় কোথায় ভালো চিকিৎসা সেবা পাওয়া যাবে ? ","আঁই যেদ্দিয়া খাই হিদি পেডত্ গোলাই অয়, দানা হাজত, পুষ্টিকর কোন কাবার খাইতো ন আরি, শরীল বড্ডা খারাপ অই রইয়ে। দিনো দিন শুকাই যাঁর, আজিকাল ঘনে ঘনে পেশাব, পেশাবর রাস্তাঅ বেতা, অন্ডকোষ বেতাঅ ভুগির। এই হালত কডে ভালা চিকিৎসা সেবা পাত্তি পাওয়া যাইব?","আঁই যাই খাই, তাতেই পেটে সমস্যা দেখা দেয়। পাতলা পায়খানা অয়, পুষ্টিকর কোনো খাবার খাইত ন পারির । স্বাস্থ্য অনেক খারাপ অয়। দিন দিন শুকাইয়া যাইর। ইদানীং ঘন ঘন পেশাব আসে, পেশাবের রাস্তায় ব্যথা অয়, অন্ডকোষে ব্যথাও আছে। এই অবস্থাত কোথায় ভালো চিকিৎসা সেবা পাইয়ুম?"
11010," ? আসসালামু আলাইকুম । আমার বয়স ২২ বছর । কিছু দিন যাবৎ , আমার অনেক ( মাত্যারিক্ত ) জিঞ্জি উঠে । আগে এমন হত না । আমার মাঝে মাঝে এমন জিঞ্জি উঠে যে হাত - পা নড়াতেও পারি না । বেশি সময় হাতে , আবার এক সাইট অবশ হয়ে যায় জিঞ্জি উঠার সময়ে । এ সমস্যার সমাধান কি ? প্লিজ বলবেন ? ","? আসসালামু আলাইকুম।
আঁর বয়স বাইশ বছর।
কই দিন ধরি, আঁতত বউত (অতিরিক্ত) জিঞ্জি উঠে।
আগেত এইন ন অইত।
আঁতত অহন অহন এইন জিঞ্জি উঠে যে হাঁত-পা নড়াইতেও ন পারি।
বউতক্ষণ ধরি, আঁইয়েরে এক সাইড অবশ অইয়্যে যায় জিঞ্জি উটার সময়ত।
এই মুশকিলর সমাধান কীয়ন?
প্লিজ কইবেন নি?","আসসালামু আলাইকুম। আঁর বয়স ২২ বছর। কিছু দিন ধরি, আঁর বহুত (মাত্যারিক্ত) জিঞ্জি উঠে। আগে এন ন অইত । মাঝে মাঝে এন জিঞ্জি উঠে যে হাত-পা নড়াইতেও ন পারি। বেশি সময় হাত থাকে, আবার এক সাইট অবশ অয় জিঞ্জি উঠার সময়ে। এই সমস্যার সমাধান কি? প্লিজ কইবেন?"
7390,"আমার আম্মুর হার্টে ২টা রিং বসানো এবং ডায়বেটিসও আছে . উনি রসুটিন , মেটাকার্ড , রেডিমেট , গ্লিপিটা , ইকোস্প্রিন , ডাইমেরোল , ক্লোরনাট্রিল , প্রাসুরেল , বিসরেন , টেলমা এই ঔষধগুলি খান . ওনার প্রচন্ড কোমরে ব্যাথা হয়েছে . ইদানিং ওনার কাজ করতে , উঠতে বসতে খুব সমস্যা হয় . এমতাবস্তায় কোনো মেডিসিন দিলে উপক্রিত হবো . ","আঁ'র আম্মার হার্টত দুইঁডা রিং বইশানো আর ডায়াবেটিসও আছে। উঁনে রসুটিন, মেটাকার্ড, রেডিমেট, গ্লিপিটা, ইকোস্প্রিন, ডাইমেরোল, ক্লোরনাট্রিল, প্রাসুরেল, বিসরেন, টেলমা এ'ই অউষধহানি খাইন। উঁনার বউত কোমরত বিঁথা অইয়ে। আজকাইল উঁনার কাম গরিতে, উডিতে বইশিতে বউত সমস্যা অয়। এ'ই অবস্তাত কুনু মেডিসিন দিলে উপক্রিত অইয়ুম।","আঁর আম্মুর হার্টে ২টা রিং বসানো অয়, আর ডায়বেটিসও আছে। ইবে রসুটিন, মেটাকার্ড, রেডিমেট, গ্লিপিটা, ইকোস্প্রিন, ডাইমেরোল, ক্লোরনাট্রিল, প্রাসুরেল, বিসরেন, টেলমা এই দাওয়া ইন খান। ইবের প্রচন্ড কোমরের ব্যথা অয়। ইদানীং উনার কাজ করতে, উঠতে-বসতে খুব সমস্যা অয়। এই অবস্থাত কোনো দাওয়া খাইলে উপকৃত অইয়ুম?"
6846,"আমার বাবার বয়স ৫৭ , শরীল এ পানি চলে এসেছিল পরে একজন মেডিসিন ও কিডনী বিশেষজ্ঞ চিকিৎসকের পরামর্শ অনুযায়ী কিছু টেস্ট করানো হয় । পরে জানা যায় যে আমার বাবার কিডনী তে সামান্য সমস্যা আছে । তার পর কিছু ঔষদ ও ইনজেকশন দেওয়া হয় এবং একমাস যাবত ওষুধ খেয়ে । এখন শরীল এ পানি চলে গেছে । কিন্তু ১০ / ১২ দিন যাবত কোনো কিছুই খাইতে পরতেছে না । মুখে কোন রুচি নেই । এখন ওই বিশেষজ্ঞ চিকিৎসকের কাছে যেতেও পারতেছি না । সিরিয়াল এর জন্য ফোন করলে বলে চেম্বার বন্ধ । এখন মুখে রুচি আসার জন্য কোন সিরাপ বা কোন ট্যাবলেট খাওয়ানো যাবে । ","আঁর বাফর বয়স সাতান্নো, শরীলত পানি আইয়ে গেছিল, বাদত এক্কান মেডিসিন আর কিডনী বিশেষজ্ঞ ডাক্তারর পরামর্শ লই কিছু টেস্ট গরাই ফেলার অয়। বাদত জানা যায় যে আঁর বাফর কিডনীদ আঁন্দাজ সমস্যা আছে। এইর বাদত কিছু ঔষদ আর ইনজেকশন দেওন অয় আর একমাস ধরি ঔষদ খাই। এহন শরীলত পানি চলি গেছে। কিন্তি দশ/বারো দিন ধরি কিসসুঁই হাইতে পারের না। মুঁহত কুনু রুচি নাই। এহন ওই বিশেষজ্ঞ ডাক্তারর কাসে যাইতুঁও পারের না। সিরিয়ালর লাই ফোন গরিলে কইয়ে চেম্বার বন্ধ। এহন মুঁহত রুচি আইবার লাই কুনু সিরাপ বা কুনু ট্যাবলেট খাওয়াইলে চলিবো।","আঁর বাবার বয়স ৫৭। শরীরে পানি চলে আসছিল। পরে একজন মেডিসিন আর কিডনী বিশেষজ্ঞ ডাক্তারের পরামর্শ অনুযায়ী কিছু টেস্ট করায়। পরে জান্নি যে আঁর বাবার কিডনীত সামান্য সমস্যা আছে। তারপরে কিছু দাওয়া আর ইনজেকশন দেওয়ায়, আর এক মাস ধরি ওষুধ খাইয়ে। এখন শরীরে পানি চলে গিয়ে। কিন্তু গত ১০/১২ দিন ধরি কোনো কিছুই খাইত ন পারের। মুখে কোনো রুচি নায়। এখন ওই বিশেষজ্ঞ ডাক্তারর কাছে যাইতেও ন পারির । সিরিয়ালের লাই ফোন দিলে কয়, চেম্বার বন্ধ। এখন মুখে রুচি আইবার লাই কোন সিরাপ বা ট্যাবলেট খাইতে পারঝুম?"
17771,"আমার ছেলের বয়স ২৩ মাস , ঠান্ডার সমস্যা গলায় কফ জমার কারনে খাওয়ার পর বমি করে , ১০ দিন পর্যন্ত টোফেন সিরাপ খাওয়াচ্ছি , সাথে ফেনাডিন সিরাপ দিয়েছিলাম এটা বন্ধ আছে , টোফেন খাওয়ালে একটু উপকার পাওয়া যায় , টোফেন হাফ চামচ দু বেলা দিচ্ছি , টোফেন কত দিন খাওয়বো , অন্যকোন ঔসধ দিতে হবে কিনা দয়াকরে জানবেন । ","আঁর পোয়ার বয়স তেইশ মাস। ঠান্ডার সমস্যা, গলাত কফ জমিতের কারনত হাইবার পর ওলান গরের। দঁশ দিন ধরি টোফেন সিরাপ খাওয়াইর। লগে ফেনাডিন সিরাপ দিছিলাম, এইডা বন্ধ আছে। টোফেন খাওয়াইলে এক্কানা ফায়দা অয়। টোফেন আধা চামুচ দুই বেলা দিয়ার। টোফেন কতো দিন খাওয়াইয়ুম? আর কুনো ঔষধ দিবার লাগিবো নি? মেহেরবানি গরি জানাইবেন।","আঁর পোলার বয়স ২৩ মাস। ঠান্ডার কারণে গলায় কফ জমার কারণে খওনের পর বমি করে। ১০ দিন ধইরা টোফেন সিরাপ খাওয়াইর। লগে ফেনাডিন সিরাপ দিইলাম, ইবে এখন বন্ধ। টোফেন খাওয়াইলে অল্প উপকার হয়। টোফেন আধা চামচ দুই বেলা দির। টোফেন কতো দিন খাওয়াউম , আর অন্য কোনো দাওয়া লাগবো নাকি দয়া কইরা কইয়েন।"
7001,গত ১০দিন যাবত গলা ব্যথা । গলা ঢোক চাপলে মনে হচ্ছে কিছু একটা বেধে আছে । মাঝেমাঝে জ্বরও আসছে । তাই নাপা এক্সট্রেন খাচ্ছি । কিন্তু গলা ব্যথা কম হচ্ছে না । কানের মধ্যেও সমস্যা বোধ করতেছি । এখন করোনিও কি ? ? করোনা ভাইরাসের কোন সমস্যা নেই । বাসাতেই থাকি সবসময় ।,দশ দিন ধরিয়া গলাত ব্যতা। গলাত গিলা চাপিলে মনে অয় কিবা একখান আঁটকি আছে। মেজে-মেজে জ্বরও আয়ে। এ কারণে নাপা এক্সট্রেন খাইয়ার। কিনতু গলাত ব্যতা কম ন'অইয়র। কানের মদ্যেও সমসসা বুজের। এই অন কি গরিতাম? করোনা ভাইরাসর কোন সমসসা নাই। বাড়িতই থাই সব সময়।,"গত ১০ দিন ধরি গলা ব্যথা। গলা ঢোক চাপলে মনে অয় কিছু একখান বাধা দের । মাঝেমাঝে জ্বরও আইয়ে। তাই নাপা এক্সট্রেন খাইর, কিন্তু গলা ব্যথা ন কমের। কানের মধ্যে ও সমস্যা বোধ করির । এখন করণীয় কি?? করোনা ভাইরাসর কোনো সমস্যা নায়। বাসাতেই থাকি হারাখ্ন।"
