10720,আমি চট্টগ্রামঅর মিরসরাই থাকি কইরাম। আমার বউ অর বয়স ২৫ বছর গত ২ দিন ধরি শরীর অর মাজে প্রচুর বেদনা আর সাথে গলা বেদনা  হাল্কা কাশি আছে আর এলার্জির সমস্যা আছে করি নাকও সবসময়ই ফানি থাকে আর নাকে জ্যাম থাকে নাপা ৫০০ তিনবেলা খাওাইরাম তারবাদের ও বেদনা যা্র না একটা পরামর্শ আশা করিয়ার ধন্যবাদ।,
20293,"আমার গত ১০ মাস আগে সিজারিয়ান ডেলিভারিত ১ম বাইচ্চা  অয় । আমার ৩৫ সপ্তাহ ৫ দিনের দিন সিজার করা অইচিল ,আর বাচ্চার ওজন আচিল ১৪৩০ গ্রাম , , ডেলিভারির নয় দিনের দিন বাচ্চাটা মারা যায় , , আমার প্রশ্ন অইল আমি আর কত দিন ফরে  দ্বিতীয় বাচ্চা নিতে ফারমু ? আর বাচ্চা নেওয়ার আগে আমার করনীয় কিতা ?",
5210,"হ্যালো স্যার আমার যখন প্রথম বাইচ্চা  অইচিল তখন আমার স্বাভাবিক কোনো বেদনা আচিল না কিন্তু এখন দ্বিতীয় বাইচ্চা এখন আমার পেটে, এক মাসের গর্ভবতী আমি কিন্তু তলপেটও বেদনা করে হালকা হালকা। পোনা 10 দিন যাবত থামি থামি বেদনা করে ব আবার থামি জায়  আবার বেদনা করে । ইটা কিতা সমস্যা দয়া করি জানাইবা।",
12621,স্যার আমার লিঙ্গর একটা বিচি ছোট বড় অয় । আমার এই জায়গাত এক্সারা করাইচলাম ডাক্তার কইচইন বিচি এঙ্গেল আছে ঔষধ খাইচি বাট ভালো ফল ফাইসি না । আমার কি্তা বাইচ্চা হওয়ার সম্ভবনা আছে ?  আমার বয়োস এখোন প্রায় ২৭ । ওজন ৬৭ কেজি উচ্চতা ৫ ফুট ৬ ইনছি ।,
15064,"গত দুই তিন সাপতা ধরি  অন্ডকোষর ও রানের খানদাত এক ধরণের চুলখানিএ ভুগরাম । অনেক বেশি চুলকায় আর খুব বেদনা । ই জায়গাটা থাকি মনে অয় চামড়া উঠি গেছে আর লাল অই যায় । আর একেবারে মাজে ছোট একটা চিড় ধরচে মনও অয় , লাগে ব্লেড দিয়া কাটি গেচে । ইটা এক সাইডে  নির্দিষ্ট জায়গাত সীমাবদ্ধ । ফানি লাগলে নতুন কাটি যাওয়া জেগার মতই জ্বলে । শুরু থেকেই লরিক্স ( পারমেথ্রিন ) ক্রীম লাগাইরাম । দুচাইরদিন ফরে একটু রিকভার করে , অনেকটা স্বাভাবিক অই যায় । কিন্তু আবার চুলখানি আর আগর মতো ফলাফল অয় । ইবিষয়ে পরামর্শ আশা কররাম ।",
11882,"আমার বউ এর  এর বয়স ২০ ওজন ৪৫ কেজি , উচচতা ৫ফুট ৩ ইনচি , তাইন অর মাসিক সারি যাওয়ার ৭ দিনে অর মাজে  আবার মাসিক অইচে আমি জ  ১৯ / ০৫ / ২০২০ তিন দিন আর প্রসাব করাত গেলে রক্ত জায়  , এখন তো ভালা ডক্টর ও ফাইরাম না , কারন আমরা গ্রামও, দয়া করি একটু সাহায্য করবা , ধন্যবাদ।",
24172,আমার বউর বয়স ৩৫ বছর । ছোট বাইচ্চা সিজারে অইচে বয়স ৯ মাস । বাইচ্চা হওয়া ফরে ছয় মাস মাসিক বন্দ  আচিল । ১মাস নিয়মিত মাসিক অইচে । কিন্তু গত ২মাস থাকি ১৫ দিন পর পর মাসিক ওর । গত ৩ / ৭ / ২০২২ তারিখে মাসিক শুরু হইচে ৯ / ০৭ / ২০২২ তারিখে ভালা অইচে । আবার প২৪ / ০৭ / ২০২২ তারিখে মাসিক শুরু অইচে । এখন করনীয় কিতা ?,
4827,গতকাইল সকাল থাকি আখতা গলাবেদনা  আর হালকা কাশি অর । গলাবেদনা আস্তে আস্তে অনেক বারি গেচে । এখন মাত্তে ফাররাম না খুব কষ্ট  অয় । রাইত ঘুমাইতেও ফারসি না। এখন করনীয় কিতা বা কিতা ঔষধ খাইলে দ্রুত সমাধান ফাইমু  দয়া করি জানাইবা কারন ১ তারিখ থাকি পরীক্ষা । বি : দ্র : রোগী মেয়ে বয়স ১৭ ।,
18246,ডাইন চোখ লাল অইয়া রইছে । চোখও কাটা কাটা লাগের । রাস্তা দিয়া হাঁটার সময় চোখ ও কোন একটা পোঁকার বারি লাগচিল কিন্তু কোন কিছু দেখা গেসে না ৷ আর রাইত কয়েল এর ধুমায় চোখও অনেক জালাপোরা অইচিল। এখন কিতা কারনে ওইচে বুঝতে ফাররাম না । কিবা কোন আঘাত অর লাগিই  অইল কিনা তাও বুঝতে ফাররাম না । চোখও অনেক বার ফানির ঝাপটা দেয়া হয়েছে তাও কমছে না । এরপর মেডিসিন এর দোখান ও গেচলাম  হিন থাকি ইভেনটি নামের একটা ড্রপ এক ফোঁটা করি দিন তিনবার দিবার লাগি কইচইন। একবার দিচি কিন্তু তাও কাটা কাটা কমের না । এখন করনীয় কিতা ?,
14049,"আমার বউর ১৫দিন  অইসে  বাইচ্ছা অইচে নরমাল ডেলিভারী। ডেলিভারী হওয়ার ২দিন বাদে থাকি ওর বাম ফায়ে  ভর দিতে ফারের না, এতদিন নাপা দিয়েই বেদনা নিয়ন্ত্রণও আচিল বাট গত দুইদিন ধরি ওর ফায়ের ববেদনা অনেক বারি গেচে এবং সাথে কোমরের বেদনাও বারি গেছে একদম নড়াচড়া করতে ফারের না । পরামর্শ চাইরাম করনীয় কিতা ?",
13814,"আমি যেতাউ খাই  ইতায় অউ পেটে সমস্যা দেখা দেয় , পাতলা ফায়খানা , পুষ্টিকর কোন খানি খাইতে পারি না , স্বাস্থ্য অনেক খারাপ অই গেচে । দিন দিন শুকাই জাইরাম , ইদানীং ঘন ঘন পেশাব , পেশাবের রাস্তায় বেদনা , অন্ডকোষ বেদনায় ভুগরাম । ইলানঅবস্থায় কই বালা চিকিৎসা ফাওয়া জাইব ?",
11010,"আসসালামু আলাইকুম । আমার বয়স ২২ বছর । কিছু দিন ধরি , আমার অনেক ( মাত্যারিক্ত ) জিঞ্জি উঠে । আগে ইলান অইত না । আমার মাঝে মাঝে এমন জিঞ্জি উঠে যে হাত - পা  লরাইতে পারি না । বেশি সময় হাতও আবার এক সাইট অবশ অই  যায় জিঞ্জি উঠার সময় । ই সমস্যার সমাধান কিতা ? প্লিজ কইবা ?",
7390,"আমার আম্মুর হার্টে ২টা রিং বওয়াইল আর ডায়বেটিসও আছে . তাইন রসুটিন , মেটাকার্ড , রেডিমেট , গ্লিপিটা , ইকোস্প্রিন , ডাইমেরোল , ক্লোরনাট্রিল , প্রাসুরেল , বিসরেন , টেলমা এই ঔষধগুন খাইরা ।তানর প্রচন্ড কোমরে বেদনা অইচে । ইদানিং তান্র খাম  করতে , উঠতে বইতে খুব সমস্যা হয় . ইলান অবস্তায় কোনো মেডিসিন দিলে উপক্রিত অইতাম।.",
6846,"আমার বাবার বয়স ৫৭ , শরীল ও ফানি আমি চ্চে পরে একজন মেডিসিন ও কিডনী বিশেষজ্ঞ চিকিৎসকের পরামর্শ অনুযায়ী কিছু টেস্ট করানি অইচিল । পরে জানা যায় যে আমার বাবার কিডনীত সামান্য সমস্যা আছে । তার পর কিছু ঔষদ ও ইনজেকশন দেওয়া অয় আর একমাস ধরি ওষুধ খাইরা । এখন শরীল এর ফানি গেসেগি । কিন্তু ১০ / ১২ দিন ধরি কোনো কিছুই খাইতে ফাররা না । মুখে কোন রুচি নাই । এখন ওই বিশেষজ্ঞ চিকিৎসকের খান্দাত জাইতে ফাররাম না । সিরিয়াল এর লাগি ফোন করলে কয় চেম্বার বন্ধ । এখন মুখে রুচি আওয়ার লাগি কোন সিরাপ বা কোন ট্যাবলেট খাওয়ানি জাইব?",
17771,"আমার ফুয়ার বয়স ২৩ মাস , ঠান্ডার সমস্যা গলায় কফ জমার লাগি খাওয়ার পর বমি করে , ১০ দিন পর্যন্ত টোফেন সিরাপ খাওাইচি, সাথে ফেনাডিন সিরাপ দিচলাম ইটা বন্ধ আছে , টোফেন খাওয়াইলে একটু উপকার ফাওয়া যায় , টোফেন হাফ চামচ দু বেলা দিরাম, টোফেন কত দিন খাওাইতাম? অন্যকোন ঔষধ দেওয়া লাগব কিনা দয়াকরি জানাইবা।",
